Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2018-12-06 00:00:00.0,17.44167,23.2,11.9,,12.3,,21.45973,,15.8,,0.0,0.0,0.0,,,11.20917,61,55,8.573802,0.0,3.777777,E ,4.722222,C ,19.9,1015.694,,0.0,-9.296
2018-12-07 00:00:00.0,17.11041,26.1,8.4,,8.3,,21.25138,,12.5,,0.0,0.0,0.0,,,11.07229,61,50,8.31553,0.0,2.403472,E ,3.00434,C ,14.1,1016.976,,0.0,-8.050999
2018-12-08 00:00:00.0,20.44653,30.2,11.3,,11.4,,22.2,,15.4,,0.0,0.0,0.0,,,12.92271,59,43,10.63308,0.0,1.875,C ,2.34375,C ,18.8,1009.374,,0.0,-13.61201
2018-12-09 00:00:00.0,21.16319,31.6,15.1,,15.1,,22.48403,,19.4,,5.25,5.0,2.75,,,16.21825,70,60,14.02726,0.0,2.406945,C ,3.008681,C ,22.4,1004.911,,0.0,-16.26801
2018-12-10 00:00:00.0,22.4493,33.3,13.2,,12.9,,22.6875,,16.7,,2.0,0.25,0.25,,,16.86208,64,58,14.70617,0.0,2.186111,E ,2.732639,C ,15.5,1006.258,,0.0,-17.51302
2018-12-11 00:00:00.0,22.28751,24.9,18.8,,19.1,,22.79724,,22.5,,5.75,7.75,3.5,,,21.72581,84,95,18.77076,0.0,2.911111,E ,3.638889,C ,25.7,1001.35,,0.0,-23.90403
2018-12-12 00:00:00.0,24.39791,32.1,19.4,,19.4,,23.76389,,23.1,,1.0,0.0,0.0,,,17.81026,62,53,15.32708,0.0,3.389583,E ,4.236979,C ,24.1,1005.883,,0.0,-23.90403
2018-12-13 00:00:00.0,17.90208,21.6,14.8,,14.7,,21.22361,,18.1,,92.0,60.25,12.5,,,15.87625,84,97,13.7931,0.0,6.259722,E ,7.824652,C ,43.1,1003.118,,0.0,-8.382999
2018-12-14 00:00:00.0,19.99653,26.3,14.8,,14.8,,20.54098,,18.3,,0.0,32.75,15.75,,,18.68467,78,72,16.19951,0.0,4.734724,W ,5.918405,C ,37.3,999.2709,,0.0,-20.00302
2018-12-15 00:00:00.0,21.2757,30.7,10.9,,10.8,,21.85486,,14.8,,0.0,0.0,0.0,,,14.04837,62,52,11.93448,0.0,1.334028,C ,1.667535,C ,9.9,1008.191,,0.0,-14.35901
2018-12-16 00:00:00.0,24.16875,34.0,14.8,,14.2,,23.85416,,19.0,,65.75,0.0,0.0,,,21.11196,67,54,18.16434,0.0,1.623611,C ,2.029514,C ,13.6,1003.76,,0.0,-18.50902
2018-12-17 00:00:00.0,21.15972,27.6,17.8,,18.2,,23.91389,,21.7,,0.0,65.75,17.75,,,20.25722,88,91,17.52897,0.0,3.339584,E ,4.174479,C ,27.1,1004.549,,0.0,-21.24802
2018-12-18 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,  ,,  ,,,,,
2018-12-19 00:00:00.0,22.35486,29.0,17.5,,17.3,,23.92708,,17.4,,0.0,0.0,0.0,6.568025,45.0,21.44666,78,73,18.58582,3.216667,1.161806,C ,1.452257,C ,11.5,1010.991,19.4169,0.0,-22.49303
2018-12-20 00:00:00.0,23.37292,29.8,19.6,,19.3,,24.84861,,19.3,,16.75,16.75,11.5,3.103262,21.0,23.76035,86,86,20.25684,4.350001,0.6965277,C ,0.8706596,C ,11.2,1005.909,13.46418,0.0,-23.90403
2018-12-21 00:00:00.0,22.74583,28.4,19.0,,18.6,,24.16597,,18.7,,0.0,0.0,0.0,6.241182,43.0,20.50903,76,69,17.8814,1.383333,3.195139,W ,3.993924,C ,17.4,1005.284,18.86082,0.0,-23.90403
2018-12-22 00:00:00.0,22.73471,29.2,17.7,,17.0,,24.75695,,17.0,,0.0,0.0,0.0,10.96803,76.0,18.23328,69,62,15.96856,0.0,1.517361,C ,1.896701,C ,13.9,1010.376,26.98926,0.0,-22.99103
2018-12-23 00:00:00.0,24.52361,32.0,17.3,,16.5,,26.34028,,16.6,,0.0,0.0,0.0,10.35687,72.0,18.98353,65,52,16.59018,2.283333,0.8326389,C ,1.040799,C ,11.3,1013.37,25.93908,0.0,-21.91203
2018-12-24 00:00:00.0,26.12014,33.2,18.8,,17.7,,27.80069,,17.8,,0.0,0.0,0.0,10.65971,74.0,18.87952,59,44,16.40387,0.0,1.163889,C ,1.454861,C ,13.3,1013.585,26.45922,0.0,-23.90403
2018-12-25 00:00:00.0,26.82708,32.7,20.3,,18.9,,28.84305,,19.7,,0.0,0.0,0.0,11.04799,76.0,19.39427,58,50,16.7917,0.0,1.461806,C ,1.827257,C ,13.7,1011.093,27.12504,0.0,-23.90403
2018-12-26 00:00:00.0,27.5118,33.2,21.6,,20.6,,29.86666,,21.0,,0.0,0.0,0.0,10.44019,72.0,23.43672,64,60,20.0152,0.0,2.171528,E ,2.71441,C ,15.4,1008.373,26.07696,0.0,-23.90403
2018-12-27 00:00:00.0,27.47431,31.9,24.2,,23.5,,29.20694,,23.7,,0.0,0.0,0.0,2.238507,16.0,24.16566,70,67,20.48707,0.0,1.311805,C ,1.639757,C ,15.2,1005.53,11.97192,0.0,-23.90403
2018-12-28 00:00:00.0,25.75694,31.7,20.9,,20.6,,28.75487,,20.8,,16.5,0.0,0.0,6.466333,45.0,21.85576,66,57,18.75214,0.0,2.521528,E ,3.15191,C ,16.3,1007.37,19.23582,0.0,-23.90403
2018-12-29 00:00:00.0,25.44028,31.6,19.7,,19.6,,28.12291,,19.6,,27.5,18.25,13.75,6.322892,44.0,25.95096,79,84,21.62854,0.1166667,1.634028,C ,2.042535,C ,24.1,1003.81,18.9834,0.0,-23.90403
2018-12-30 00:00:00.0,23.70277,28.1,18.5,,18.4,,26.62777,,18.4,,0.0,25.75,17.25,8.331953,58.0,17.60665,67,67,15.13104,0.0,3.094445,W ,3.868056,C ,35.1,1008.992,22.42938,0.0,-23.90403
2018-12-31 00:00:00.0,22.83958,28.3,14.7,,13.7,,25.67708,,14.7,,0.0,0.0,0.0,11.13831,77.0,15.95908,58,48,13.74726,0.0,1.966666,E ,2.458333,C ,18.9,1011.287,27.24312,0.0,-21.74603
2019-01-01 00:00:00.0,26.61319,34.0,21.6,,20.8,,27.5118,,21.1,,5.0,5.0,5.0,7.06009,49.0,28.12239,78,74,22.89982,0.0,1.306251,C ,1.632813,C ,17.7,1007.289,20.22684,0.0,-23.90403
2019-01-02 00:00:00.0,26.44167,31.6,23.3,,23.2,,27.7632,,23.2,,9.75,9.75,4.75,,,28.71022,86,88,23.28341,0.3333333,1.611111,C ,2.013889,C ,24.3,1003.133,7.154281,0.0,-23.90403
2019-01-03 00:00:00.0,21.67778,26.8,15.8,,15.5,,25.16458,,15.7,,0.0,0.0,0.0,10.51979,73.0,12.64433,57,53,10.17744,0.0,2.013194,W ,2.516493,C ,24.6,1010.843,26.14872,0.0,-17.26402
2019-01-04 00:00:00.0,22.4125,31.4,14.9,,13.5,,25.3632,,14.4,,0.0,0.0,0.0,10.82161,75.0,14.60963,55,44,12.53019,0.0,0.9854167,C ,1.231771,C ,14.1,1012.389,26.65398,0.0,-19.67102
2019-01-05 00:00:00.0,24.69027,31.5,17.8,,16.7,,27.29097,,17.4,,2.75,0.0,0.0,10.81277,75.0,17.72863,59,47,15.44799,0.0,0.76875,C ,0.9609374,C ,17.0,1010.364,26.6244,0.0,-23.57203
2019-01-06 00:00:00.0,24.73264,29.4,21.0,,20.7,,26.62014,,20.8,,0.25,2.75,1.5,0.4247936,3.0,22.34966,74,74,19.25474,0.85,1.297222,C ,1.621528,C ,15.7,1003.809,8.783699,0.0,-23.90403
2019-01-07 00:00:00.0,24.22361,29.4,21.1,,20.8,,25.57918,,20.7,,0.0,0.25,0.25,1.059163,7.0,24.13284,83,83,20.51406,1.216667,1.657639,C ,2.072049,C ,15.6,998.8232,9.860939,0.0,-23.90403
2019-01-08 00:00:00.0,26.02292,32.6,20.5,,19.3,,26.44306,,19.8,,0.0,0.0,0.0,7.205624,50.0,23.35196,69,57,19.95283,4.6,2.038194,C ,2.547743,C ,16.1,1006.423,20.38812,0.0,-23.90403
2019-01-09 00:00:00.0,25.95,29.3,21.2,,21.2,,27.12222,,21.2,,0.0,0.0,0.0,3.923146,27.0,22.28805,70,63,19.14885,0.0,2.372916,C ,2.966146,C ,35.5,1005.612,14.74482,0.0,-23.90403
2019-01-10 00:00:00.0,20.7368,23.9,18.0,,17.3,,24.80209,,17.4,,0.75,0.75,0.75,,,17.35231,76,72,15.21021,1.25,2.651388,W ,3.314235,C ,17.7,1013.536,7.60956,0.0,-20.75002
2019-01-11 00:00:00.0,18.76389,26.7,10.7,,9.4,,24.21181,,9.9,,0.0,0.0,0.0,11.12278,78.0,12.38518,62,51,9.986966,0.0,1.170139,C ,1.462674,C ,14.7,1018.058,27.04068,0.0,-13.03101
2019-01-12 00:00:00.0,23.53819,30.3,16.4,,14.4,,26.62709,,15.6,,0.0,0.0,0.0,9.898597,69.0,19.37578,65,55,16.94546,0.0,1.194444,C ,1.493056,C ,14.4,1013.806,24.9213,0.0,-22.99103
2019-01-13 00:00:00.0,23.65763,27.5,22.2,,21.0,,26.10625,,21.6,,1.0,1.0,0.5,,,24.75682,86,88,20.90673,4.650001,0.8937502,C ,1.117188,C ,12.1,1011.965,7.009559,0.0,-23.90403
2019-01-14 00:00:00.0,24.14306,29.9,20.2,,19.4,,26.24236,,19.7,,1.75,0.75,0.75,4.414095,31.0,23.99866,81,77,20.41632,0.3333333,1.501389,C ,1.876736,C ,14.5,1011.828,15.4953,0.0,-23.90403
2019-01-15 00:00:00.0,21.58125,24.5,19.9,,19.5,,25.01459,,19.6,,21.5,22.5,6.75,,,24.44305,97,97,20.70345,7.649998,1.261806,C ,1.577257,C ,15.6,1008.397,4.600441,0.0,-23.90403
2019-01-16 00:00:00.0,23.57361,32.1,18.4,,18.2,,25.4118,,18.4,,0.25,0.25,0.25,9.329583,66.0,21.58884,77,70,18.63081,0.0,1.024306,C ,1.280382,C ,10.1,1008.517,23.84369,0.0,-23.90403
2019-01-17 00:00:00.0,20.80972,23.4,17.4,,16.5,,24.53126,,16.6,,4.25,0.0,0.0,3.106372,22.0,16.18599,69,64,14.05143,0.0,2.905555,E ,3.631944,C ,18.3,1017.584,13.19772,0.0,-20.91603
2019-01-18 00:00:00.0,18.66874,25.7,13.5,,13.1,,23.06319,,13.0,,0.25,4.5,1.5,5.976475,42.0,16.31171,78,74,14.28375,0.6,1.702083,C ,2.127604,C ,19.4,1020.264,18.06774,0.0,-14.52501
2019-01-19 00:00:00.0,20.22499,27.0,13.8,,12.4,,23.57083,,13.1,,0.0,0.0,0.0,7.888649,56.0,16.46388,71,59,14.43005,0.0,1.1625,C ,1.453125,C ,14.1,1020.764,21.29724,0.0,-17.26402
2019-01-20 00:00:00.0,22.61945,28.1,17.9,,16.3,,25.15486,,17.1,,0.0,0.0,0.0,10.30001,73.0,17.90234,67,58,15.67142,0.0,1.5125,C ,1.890625,C ,16.1,1015.894,25.3695,0.0,-23.90403
2019-01-21 00:00:00.0,24.62083,32.8,17.1,,15.7,,26.27083,,16.3,,0.0,0.0,0.0,8.909002,63.0,19.73839,66,57,17.25517,0.0,1.036111,C ,1.295139,C ,16.1,1011.183,22.968,0.0,-22.24403
2019-01-22 00:00:00.0,27.39306,35.7,20.4,,18.7,,27.61806,,19.8,,0.0,0.0,0.0,7.781378,55.0,23.89333,67,57,20.32279,0.0,0.9916668,C ,1.239583,C ,13.0,1009.174,21.01692,0.0,-23.90403
2019-01-23 00:00:00.0,25.98959,30.3,21.8,,21.7,,28.25903,,21.8,,0.0,0.0,0.0,6.561854,47.0,23.40311,73,66,19.93018,0.0,2.813889,E ,3.517361,C ,21.1,1012.943,18.91236,0.0,-23.90403
2019-01-24 00:00:00.0,26.4368,32.2,22.9,,22.1,,28.70556,,22.3,,2.0,0.0,0.0,9.328458,67.0,24.64245,70,68,20.83252,0.0,2.905555,E ,3.631944,C ,22.7,1014.365,23.56776,0.0,-23.90403
2019-01-25 00:00:00.0,23.35833,27.9,20.9,,20.6,,26.44791,,20.7,,14.0,16.0,3.0,,,25.13696,92,97,21.13802,1.233333,1.725694,C ,2.157118,C ,21.2,1010.61,1.7754,0.0,-23.90403
2019-01-26 00:00:00.0,26.76736,34.1,21.5,,21.0,,26.84235,,21.2,,0.0,0.0,0.0,7.09806,51.0,26.64198,76,66,22.10879,0.0,1.444444,C ,1.805556,C ,11.6,1011.266,19.7127,0.0,-23.90403
2019-01-27 00:00:00.0,27.95139,35.5,23.7,,23.2,,28.27501,,23.4,,0.0,0.0,0.0,6.531984,47.0,29.24609,79,76,23.65883,0.0,1.343055,C ,1.678819,C ,14.3,1010.483,18.71742,0.0,-23.90403
2019-01-28 00:00:00.0,30.36181,37.5,24.7,,23.8,,29.50418,,24.2,,0.0,0.0,0.0,7.980139,58.0,30.11411,71,61,24.1397,0.0,1.15625,C ,1.445313,C ,13.4,1007.828,21.12138,0.0,-23.90403
2019-01-29 00:00:00.0,30.73334,38.2,26.2,,25.0,,30.15487,,24.9,,12.25,12.0,8.0,5.792177,42.0,29.28245,72,64,23.65975,0.7666668,1.909722,C ,2.387153,C ,17.6,1006.093,17.39148,0.0,-23.90403
2019-01-30 00:00:00.0,26.2743,32.6,22.5,,21.8,,28.17361,,21.9,,0.0,0.25,0.25,3.433666,25.0,27.22207,81,76,22.45093,0.0,1.818056,C ,2.27257,C ,18.1,1006.773,13.38348,0.0,-23.90403
2019-01-31 00:00:00.0,24.54166,31.0,16.9,,15.9,,27.37916,,16.0,,0.0,0.0,0.0,9.551416,69.0,20.33643,69,67,17.63418,0.0,1.145139,C ,1.431424,C ,14.1,1010.718,23.62614,0.0,-22.49303
2019-02-01 00:00:00.0,27.57084,35.2,22.2,,21.3,,28.11389,,21.9,,0.0,0.0,0.0,5.889166,43.0,26.61302,73,65,22.07313,0.0,1.171528,C ,1.46441,C ,11.4,1009.965,17.43096,0.0,-23.90403
2019-02-02 00:00:00.0,23.48263,27.8,18.7,,17.4,,27.17222,,17.8,,0.0,0.0,0.0,7.846822,57.0,16.02268,62,55,13.71642,0.0,2.68611,W ,3.357637,C ,17.3,1019.89,20.6661,0.0,-21.49702
2019-02-03 00:00:00.0,19.35764,27.4,12.6,,11.4,,25.46527,,11.8,,0.0,0.0,0.0,9.045994,66.0,13.81248,64,53,11.71946,0.0,1.596528,C ,1.99566,C ,12.9,1024.295,22.62109,0.0,-15.02301
2019-02-04 00:00:00.0,20.78889,28.7,14.1,,12.4,,25.49097,,13.0,,0.0,0.0,0.0,8.443173,62.0,16.32711,69,55,14.29314,0.0,0.8666668,C ,1.083333,C ,10.9,1021.919,21.5598,0.0,-15.93601
2019-02-05 00:00:00.0,22.33125,29.5,15.0,,13.2,,26.06458,,14.5,,0.0,0.0,0.0,9.954124,73.0,17.9853,69,60,15.69294,0.05,0.8680556,C ,1.085069,C ,14.7,1018.004,24.02292,0.0,-18.75802
2019-02-06 00:00:00.0,24.31736,31.0,18.2,,16.8,,26.68751,,17.7,,0.0,0.0,0.0,7.16536,53.0,20.65136,71,59,17.93861,0.01666667,0.8944446,C ,1.118056,C ,15.7,1012.639,19.32342,0.0,-23.90403
2019-02-07 00:00:00.0,25.90973,33.4,18.5,,17.2,,27.41806,,18.1,,0.0,0.0,0.0,8.7733,65.0,21.44571,68,57,18.51799,0.0,0.6923611,C ,0.8654514,C ,11.2,1008.144,21.93936,0.0,-23.90403
2019-02-08 00:00:00.0,27.92708,35.9,21.7,,20.7,,28.06667,,21.3,,5.75,5.5,4.25,5.900563,44.0,23.5035,70,63,19.98196,0.2,1.340972,C ,1.676215,C ,26.8,1007.098,17.11908,0.0,-23.90403
2019-02-09 00:00:00.0,26.39584,36.3,20.7,,20.3,,27.78403,,20.3,,0.0,0.25,0.25,6.438938,48.0,24.24076,75,71,20.45223,0.0,1.214583,C ,1.518229,C ,14.3,1006.101,17.95734,0.0,-23.90403
2019-02-10 00:00:00.0,27.88681,37.3,19.6,,18.4,,27.91666,,19.1,,14.25,0.0,0.0,8.21445,61.0,22.98927,65,52,19.60896,2.883333,0.9777779,C ,1.222222,C ,12.1,1002.163,20.83224,0.0,-23.90403
2019-02-11 00:00:00.0,22.69166,30.1,17.3,,16.8,,26.24445,,16.8,,1.25,15.5,4.75,3.762248,28.0,18.57353,75,72,15.86915,0.03333334,3.184028,W ,3.980035,C ,23.4,1009.211,13.43838,0.0,-20.00302
2019-02-12 00:00:00.0,17.41181,23.9,11.1,,10.2,,23.38542,,10.5,,0.0,0.0,0.0,10.02039,75.0,11.05165,61,53,8.347618,0.0,2.423611,W ,3.029514,C ,18.0,1023.791,23.67276,0.0,-8.714998
2019-02-13 00:00:00.0,18.64097,26.2,12.1,,10.8,,23.69653,,11.3,,4.0,0.0,0.0,9.334978,70.0,13.16513,62,52,10.91339,0.0,0.8187501,C ,1.023438,C ,16.4,1018.758,22.47696,0.0,-16.68302
2019-02-14 00:00:00.0,19.59445,26.0,16.5,,15.4,,23.26805,,15.6,,0.0,4.0,1.25,,,17.75499,83,85,15.56453,0.2333333,0.5868056,C ,0.733507,C ,10.3,1014.994,6.92262,0.0,-18.01102
2019-02-15 00:00:00.0,21.10833,30.9,13.9,,12.9,,23.49444,,13.3,,0.0,0.0,0.0,9.08575,68.0,17.60084,73,63,15.41331,0.0,0.9152777,C ,1.144097,C ,10.8,1014.59,21.92646,0.0,-16.51701
2019-02-16 00:00:00.0,23.25903,31.5,16.1,,15.1,,24.7875,,15.4,,0.0,0.0,0.0,9.189041,69.0,18.50742,70,61,16.11991,2.3,0.7416667,C ,0.9270834,C ,12.3,1014.793,22.02133,0.0,-20.50102
2019-02-17 00:00:00.0,25.33959,32.5,18.8,,17.8,,25.99514,,18.4,,0.0,0.0,0.0,9.1028,69.0,22.81374,72,62,19.5388,0.5333334,1.052083,C ,1.315104,C ,14.3,1012.381,21.80622,0.0,-23.90403
2019-02-18 00:00:00.0,26.825,34.4,20.2,,19.3,,26.81875,,19.9,,0.0,0.0,0.0,6.39333,48.0,24.1002,71,62,20.48095,0.0,0.5402777,C ,0.6753471,C ,10.2,1007.812,17.34402,0.0,-23.90403
2019-02-19 00:00:00.0,28.60001,36.8,21.5,,20.3,,27.67917,,21.3,,0.0,0.0,0.0,7.564782,57.0,24.28896,64,52,20.59773,0.0,1.411806,C ,1.764757,C ,17.3,1005.567,19.1694,0.0,-23.90403
2019-02-20 00:00:00.0,30.35207,38.2,23.6,,22.4,,29.08056,,23.0,,0.0,0.0,0.0,8.075942,61.0,23.40429,59,48,19.97432,0.0,1.295833,C ,1.619792,C ,15.9,1005.914,19.92006,0.0,-23.90403
2019-02-21 00:00:00.0,27.92847,35.3,22.9,,22.6,,29.19721,,22.8,,0.0,0.0,0.0,6.056585,46.0,24.54401,65,60,20.7118,0.0,1.824306,E ,2.280383,C ,18.4,1009.553,16.60284,0.0,-23.90403
2019-02-22 00:00:00.0,27.82222,32.6,24.1,,23.3,,28.18611,,23.3,,12.5,12.25,8.5,,,26.95519,76,72,22.27393,1.883333,0.7138889,C ,0.8923611,C ,15.4,1007.797,6.714,0.0,-23.90403
2019-02-23 00:00:00.0,23.50973,26.9,21.3,,21.2,,26.3375,,21.3,,0.75,0.75,0.5,,,26.84615,94,92,22.25335,0.4333333,0.8805559,C ,1.100695,C ,10.8,1003.624,4.941119,0.0,-23.90403
2019-02-24 00:00:00.0,21.21875,26.0,17.2,,16.7,,24.68958,,16.6,,0.0,0.25,0.25,3.803657,29.0,15.6341,67,62,13.17962,0.0,1.61875,C ,2.023438,C ,14.8,1005.683,12.81342,0.0,-21.66303
2019-02-25 00:00:00.0,18.17638,24.2,12.2,,11.4,,23.14513,,11.5,,0.0,0.0,0.0,7.79703,60.0,10.69394,55,48,7.93572,0.0,2.315278,W ,2.894098,C ,15.0,1012.48,19.08558,0.0,-12.11801
2019-02-26 00:00:00.0,16.36944,23.6,8.7,,7.4,,22.55625,,7.5,,0.0,0.0,0.0,9.645655,75.0,8.866119,55,48,4.91437,0.0,2.303473,C ,2.879341,C ,25.8,1015.811,21.92616,0.0,-5.726994
2019-02-27 00:00:00.0,19.00903,29.2,10.4,,9.4,,23.01875,,9.7,,2.0,1.75,1.5,8.607644,67.0,11.59746,55,37,8.847516,0.01666667,1.677083,C ,2.096354,C ,17.7,1013.327,20.19942,0.0,-11.703
2019-02-28 00:00:00.0,19.24792,27.1,12.8,,11.6,,23.6993,,11.9,,0.0,0.25,0.25,9.123542,71.0,14.61492,70,59,12.45547,0.0,1.098611,C ,1.373264,C ,9.9,1012.839,20.92158,0.0,-15.35501
2019-03-01 00:00:00.0,23.75069,32.8,16.3,,14.6,,24.49861,,15.1,,0.0,0.0,0.0,7.341004,57.0,17.51881,59,49,15.34874,0.0,2.655555,E ,3.319444,C ,18.3,1007.428,18.0417,0.0,-20.91602
2019-03-02 00:00:00.0,22.02569,27.4,16.2,,15.4,,25.06667,,15.7,,0.0,0.0,0.0,8.338458,65.0,15.25595,65,61,13.23139,0.0,2.4125,W ,3.015625,C ,21.3,1012.326,19.51325,0.0,-21.08203
2019-03-03 00:00:00.0,20.81667,28.1,14.7,,13.8,,25.09653,,14.4,,48.5,0.0,0.0,8.067555,63.0,17.60726,70,61,15.43158,1.083333,2.127779,E ,2.659723,C ,21.3,1011.15,19.00278,0.0,-17.51302
2019-03-04 00:00:00.0,21.63473,26.4,18.8,,18.3,,23.54374,,18.3,,1.25,49.75,11.75,0.3763416,3.0,21.54864,90,91,18.67459,0.2166667,1.890973,C ,2.363716,C ,20.1,1007.536,7.014719,0.0,-22.99103
2019-03-05 00:00:00.0,22.25903,29.5,16.3,,15.6,,23.95486,,15.9,,0.0,0.0,0.0,7.905667,62.0,21.24494,80,75,18.42956,0.3333333,0.8138888,C ,1.017361,C ,13.1,1013.037,18.57336,0.0,-20.58402
2019-03-06 00:00:00.0,25.65001,34.0,19.5,,18.7,,25.50972,,18.9,,0.0,0.0,0.0,7.816931,62.0,24.17714,75,65,20.49814,4.116667,0.8895833,C ,1.111979,C ,12.6,1008.941,18.3465,0.0,-23.90403
2019-03-07 00:00:00.0,26.73264,34.7,19.7,,19.3,,26.39167,,19.3,,23.75,23.5,11.75,4.659392,37.0,26.41925,82,75,21.93206,8.483331,1.264583,C ,1.580729,C ,21.2,1005.553,13.42734,0.0,-23.90403
2019-03-08 00:00:00.0,19.44722,23.6,15.5,,14.7,,24.15556,,14.8,,0.0,0.25,0.25,6.873087,55.0,15.36008,72,66,12.97103,0.0,2.921529,W ,3.651911,C ,20.2,1017.938,16.72584,0.0,-16.51702
2019-03-09 00:00:00.0,16.25278,24.0,9.8,,9.3,,21.77083,,9.3,,0.0,0.0,0.0,6.540675,52.0,13.0405,71,65,10.76962,0.0,1.675695,C ,2.094618,C ,13.5,1025.519,16.13448,0.0,-8.217
2019-03-10 00:00:00.0,18.74723,25.3,14.2,,13.1,,22.12501,,13.4,,0.0,0.0,0.0,6.499724,52.0,14.80001,70,62,12.80054,0.0,1.385417,C ,1.731771,C ,13.0,1023.957,15.98664,0.0,-14.19301
2019-03-11 00:00:00.0,20.11597,25.8,14.9,,13.7,,22.58889,,14.2,,8.25,0.0,0.0,5.965264,48.0,16.82811,71,63,14.76585,0.0,1.386806,C ,1.733507,C ,14.5,1017.599,15.09642,0.0,-19.58802
2019-03-12 00:00:00.0,19.57084,23.1,17.8,,17.3,,22.43055,,17.4,,8.25,16.5,6.5,,,21.67284,97,99,18.77469,1.616667,1.39375,C ,1.742188,C ,13.3,1010.827,4.24104,0.0,-22.82503
2019-03-13 00:00:00.0,19.87847,25.5,16.9,,16.6,,21.92569,,16.7,,0.0,0.0,0.0,3.539114,29.0,18.99799,84,81,16.68281,0.0,2.686112,W ,3.35764,C ,17.4,1010.337,11.31186,0.0,-18.92402
2019-03-14 00:00:00.0,20.24028,28.0,15.4,,14.9,,22.31945,,15.0,,0.0,0.0,0.0,6.491652,53.0,19.37323,83,81,16.95049,0.0,1.221528,C ,1.52691,C ,14.5,1013.066,15.62376,0.0,-17.76202
2019-03-15 00:00:00.0,21.65694,26.2,18.8,,17.8,,23.01319,,18.2,,0.25,0.25,0.25,1.804214,15.0,23.44773,89,84,20.04305,3.566666,2.642361,E ,3.302952,C ,19.2,1015.09,8.611199,0.0,-23.90403
2019-03-16 00:00:00.0,23.44097,28.3,21.8,,21.5,,23.81181,,21.5,,2.25,2.0,2.0,3.116825,25.0,24.1799,84,81,20.53358,0.3166667,1.666667,E ,2.083333,C ,15.4,1014.173,10.4829,0.0,-23.90403
2019-03-17 00:00:00.0,23.41458,29.1,19.7,,19.1,,24.23124,,19.4,,0.0,0.25,0.25,3.46919,28.0,23.32818,84,81,19.94351,0.0,0.7465279,C ,0.9331599,C ,9.4,1009.522,10.9311,0.0,-23.90403
2019-03-18 00:00:00.0,23.52499,30.5,18.8,,18.1,,23.94028,,18.3,,0.0,0.0,0.0,7.395429,61.0,19.93924,72,69,17.31553,3.016667,2.044444,C ,2.555555,C ,17.5,1007.109,16.57752,0.0,-23.82103
2019-03-19 00:00:00.0,17.22708,23.0,13.6,,12.3,,21.71181,,12.6,,0.75,0.75,0.5,,,14.41025,80,84,12.38707,0.4833334,1.86389,C ,2.329863,C ,17.9,1015.352,5.537279,0.0,-7.636003
2019-03-20 00:00:00.0,15.12083,21.7,9.5,,8.2,,20.03264,,8.5,,0.25,0.25,0.25,7.913483,65.0,11.11429,70,64,8.41856,0.0,2.066667,C ,2.583334,C ,17.0,1021.443,17.12664,0.0,-3.734997
2019-03-21 00:00:00.0,14.64097,22.6,8.6,,7.2,,19.41666,,7.8,,0.0,0.0,0.0,6.825713,56.0,11.48755,71,61,8.921418,0.0,0.7138887,C ,0.8923609,C ,10.8,1020.601,15.46278,0.0,-4.399
2019-03-22 00:00:00.0,16.54653,24.2,11.6,,10.3,,19.65903,,10.8,,0.0,0.0,0.0,4.571547,38.0,13.87417,77,72,11.79879,0.0,0.4624999,C ,0.5781249,C ,11.3,1017.567,12.14976,0.0,-6.971999
2019-03-23 00:00:00.0,18.40903,26.6,11.9,,11.4,,19.8882,,11.7,,0.0,0.0,0.0,5.66669,47.0,15.21912,73,70,13.20057,1.583333,0.479861,C ,0.5998262,C ,10.0,1013.282,13.6245,0.0,-14.19301
2019-03-24 00:00:00.0,18.56458,22.1,15.3,,14.5,,20.0368,,14.8,,0.0,0.0,0.0,5.04094,42.0,13.6091,67,62,11.41699,0.0,4.865971,W ,6.082463,C ,24.3,1013.976,12.65232,0.0,-16.01902
2019-03-25 00:00:00.0,15.30416,21.6,10.3,,9.6,,18.99305,,9.8,,0.0,0.0,0.0,4.997653,42.0,12.15482,71,63,9.822656,0.0,2.672221,W ,3.340277,C ,19.5,1018.548,12.50736,0.0,-5.893003
2019-03-26 00:00:00.0,16.37153,22.5,10.5,,9.5,,19.04653,,9.8,,0.0,0.0,0.0,3.284796,28.0,13.74098,77,69,11.66648,0.0,1.448611,C ,1.810764,C ,17.7,1023.667,10.0302,0.0,-7.552999
